,title_ori,body_ori,publication_date,year,company,title_count,body_count
769,19일부터본격화,"19일부터본격화
야,국회서의대여공세
국회는 재일교포북송반대를위해 저지활동을 적극화할것을 정부에건의하고아울러「유엔」총회의장「유엔」사무총장 참전십륙개국및 국제적십자사본부에 저지요청「메시지」를 보내기로하였다
이것은 박용익(자)유진산(민)양일동(무)등원내각파대표의 긴급동의안으로 발의된것이고 십구일의 제일차 본회의서만장일치로 결의된것이다이날국회서 결정된 내용은『재일교포를 북한에 강송하려는 일본정부의 불법적이며비인도적인조치에관하여 정부는적극적인외교활동을 전개하여 조속히 이를저지할것(건의)』이라고되어있다또한 대외적으로 보내게된「메시지」문안작성과 발송은윤성순(자=외무위원장)등륙명의여·야대표에맡겨졌다 이날이긴급동의안의제안설명에서 정일형(민)의원은『일본이 주권국민을 실향사민이나포로로 다루려는것은 용납할수없다』고 말하였다
「메시지」문안위원들은그내용에 다음몇가지를 강조할것이다 ①북한서 사백만명이 남하피난한것을보아도 북송후엔 노예생활이있을뿐이며 이는 비인도적 처사이다 ②주권국가의 국민을 타지역으로 송환한다는것은 대한민국 주권에대한 중대한침해행동이다 ③이는 일본이 공산측의 환심을사려는조치이다
",1959-02-19,1959,조선일보,0,3
770,송북반대 전국위호소문,송북반대전국위호소문북송반대에궐기합시다전국의 애국동포여러분！일본은 인도주의라는허울좋은 구실아래 재일한인의일부를 북한으로강송하려하고 있읍니다공산노예의 지옥으로끌려가려는 우리동포들의운명은 일보일보함정에접근되어가고 있읍니다참아볼수없는 이정경！북바쳐오르는 이의분！하루바뻐 일본의흉모를부수고 동포들의비운을미연방지하기에 다함께일어납시다전국의 애국동포여러분！일본의북송계획은천만언의 궤변을 농하더라도 변명될수없는 불법성과 비인도성으로충만되어있읍니다1、재일한인을 송환하려면 그들이 한국인인이상 의당한반도에있어서의 유일한 합법정부인 우리정부와 상의하여야함에도 불구하고한마디말도없었으며 또한일간에 합의된각서의정신조차 일방적으로파엽하고 독단적인 북송강행을 결정하였으니이는국제관례에대한 위반일뿐더러 우리주권을침해하는 불법적이며 노골적인 도전행위입니다2、공산괴뢰는 이미침략자로서의 국제적락인을받은 집단임에도불구하고 재일한인을 이공산괴뢰로 넘겨주려함은 침략자에게 군사능력을 보강해주는 이적적용공행위인동시에 한국휴전협정에도 위반되는 행위입니다3、일본은 세계인권선언중의『거주지선택의자유』에 의거한것같이말하고있으나 이러한『거주지선택의 자유』가말 되어있는 공산노예지역으로 강송한다는것이야말로 노예상태를절대거부한 세계인권선언에대한 위반이며최대의비인도적만행인것입니다4、일본은민주우방의절대한관용과 후의를입고있음에도 불구하고공산지역과의 통상을기도하여 반민주적상업외교를 전개하고 태평양전쟁당시강제징용하여혹사하던재일한인을이번에는이러한대공통상을위한제물로삼으려하고있으니이얼마나큰국제배신입니까전국의애국동포여러분！우리는삼십륙년간의울분을참아왔읍니다 그리고우리민족의 대아량으로 그들과의 새로운민주주의적 화친공영에노력해왔읍니다 그러나그들은또다시 고개를들고우리의주권을 침해하려하며 우리의동포를 위협하고 있읍니다 견딜수없는 이시각에 너나없이 일어날때는 바로지금입니다 우리의주권을위해서！그리고 우리의자유를위해서！단기사이구이년 이월이십일재일한인북송반대 전국위원회,1959-02-20,1959,동아일보,0,3
771,결의문,"결의문
일본의 불법적처사는첫째로 한반도에있어서의 유일한 합법정부인 대한민국정부에 대한 도전적행위인 동시에우리 주권을 침해하는 소행인 것이며 둘째침략자 북한 공산괴뢰에게 인적자원을 공여함은 침략자에게 군사능력 보강을 방조하는 이적적 용공행위로서 한국휴전협정에도 위배되는 행위인 것이며 셋째는 거주지선택의 자유가 전혀없는 공산지역으로 자유민을 강송 하는것은 인류의 노예상태를절대거부하고 있는 세계인권선언에 대한모독인 동시에 최대의 비인도적 만행인것이며 넷째는 일본이 민주우방의 원조와후의로써 오늘의 일본이 있음을저버리고 공산지역과의 통상을 기도하여 재일동포를 대공통상을위한 제물로 이용하려 함은 국제신의에대한 배신이며 배은인것이다
그러므로 우리는 우리의 주권수호를위하여 그리고 국제정의에 입각하여 북한으로 강송되는 우리교포구출에 있어서는 일호라도 타협이나 양보가 있을수 없다 이에우리들 대한민국 국민은 정당하고도 자유스러운 총의로써 일본의 재일한인 북송계획을 전면적으로 반대하여 그 포기를 강력히 촉구하는 한편 우리의 총역량을 집주시켜 성공적인 투쟁을계속 전개할것을 다음과같이결의한다
 일,정부는 우러의 주권을 침해하며 용공 이적의 행위를 감행하는 일본의 재일한인 북송계획이무조건철회될때까지일호의 타협이나 양보를 하여서는 아니된다
 일,우리는 국제신의와 세계인권선언에 위배되는 재일한인 북송계획을 취소시킴으로써 진정한 인도주의를 선양하고 나아가 세계민주주의유대의 강화에 공헌코자한다
 일,우리는 재일한인 북송계획반대투쟁에있어서 거국일치의 태세를견지하여 공산노예화하려는 재일교포의 생령구출을 공약한다
",1959-02-21,1959,조선일보,0,3
772,공화국헌법곧발포,공화국헌법곧발포영·희·토삼국을최혜국으로대우사도독립협정내용공표영국정부는 이십삼일「사이프러스」도독립협정은 동도내에 가지는 군사기지지역에 대한 영국의완전한 주권행사를 보장하였다는사실을 밝혔다백서를 통해서 공표된 이조항은「사」도의독립선언을 앞두고 진행되던 장기간의 협상에서 가장 말썽많은문제가 되었던것이다실지적실현단계에 들어선 오늘날「사」도의희랍계주민들이 동도내의 이와같은 별개주권승인을 거부하지않을가하는 우려가없지않다동백서는 또한 독립「사이프러스」국이 이천명의 군사병력을가질것인바 그륙십%는 희랍계 그리고사십%는 토이기계도민으로 구성될것이라고 말하였다「사이프러스」공화국헌법은『실시할수있는 가장속한시일』에 발포될것이며 그와동시에 동도식민지에대한 영국의주권이이양될것이다 영국·희랍·토이기삼개국은신공화국의『독립적영토보전과안전』을 보장하는데 합의하였다별도의 방위조약에의거하여 희랍과 토이기그리고 신공화국은 삼국중의 어느일국에대한침략자에 대해서도 군사적으로 공동행위를취하게 될것이다신공화국의 대통령이희랍계인에서 그리고부통령이 토이기계인에서선출될것을 규정하였고의회는 희랍계칠○%토이기계삼십%로 구성될것이다「사」공화국공동방위본부는「사」도내에위치하며 희랍은 장병구백오십명 토이기는륙백오십명을 차출한다동군의지휘는 희·토양측사령관이 일년임기로교대한다정부통령은 오년임기로 선출되며 희랍계칠명과 토이기계삼명으로구성된 각료회의의 보좌를받는다 의회의원의임기도 오년임기로 선출된다정부권한문제에관한분의의 최후적판정은 희계일명 토계일명 그리고정부통령의 공동임명을받은 중립인일명 계삼명으로 구성되는 최고헌법재판소의 소관이다 동백서는『「사이프러스」도와 타독립국과의 전체적또는부분적병합이나「사이프러스」의분단개별적독립은 금지된다』라고 명기하였다기타의 주요한 해결사항은 다음과같다일、「사」공화국은희·토·영삼국에대하여국제협정의『최혜국』대우를 부여한다이、희·토양국은「사」도의 두개사회에대하여 교육·문화·체육및자선등기관에대한 보조금지출을한다삼、정 부통령이국방·외무·재정등 정부기관의 운영을직접장악하지않은한 그중일개각료직은 토이기계인에게주어야한다사、관공리는희계인칠십% 토계인삼십%로채용한다오、오개대도시에서는희·토량계지역사회행정기관을별도로수립한다륙、영국은이개지역의군사기지에대한주권을가진다칠、영국은군대훈련을위한특정지역의이용、「니코시아」공항이용、제한없이「사」도상공을비행할수있는권한을부여받는다팔、헌법제정과각종협정발효등에따라 동공화국을독립국가로발족케하는 목표일은래년일월십구일이다구、「사」국헌법제정위원회를즉시편성한다별개의위원회는「사」공화국에주권을 이양받기위한 정부기구편제개혁에착수한다,1959-02-24,1959,동아일보,0,5
773,일은한국주권무시,"일은한국주권무시
변호사협회규탄성명
대한 변호사 협회에서는이십륙일 일본정부의 한국교포 북송결정을 반대하는 요지다음과같은 성명서를 발표하였다
(일)일본은 국제법서인정된 재외국민에 미치는대한민국의 주권을 무시하고있다
(이)일본은 한국민의처우를 문명국가의 기본에따라서 행하여야하고 그부당한 처우에대한 책임을 져야한다
(삼)일본은 한일양국간에이미 합의된바있는 국제협약을 스스로 포기하고있다
(사)일본은 인도주의라는 미명하에 스스로 비인도적 행위를 감행하여세계인권옹호에 위배하고있다
(오)일본은 국제연합및대한민국의 반란 단체를이롭게함으로써 국제법규상에 부과된의무를 위배하고있다
",1959-02-26,1959,조선일보,1,2
774,뚜렷한 국제법위반,"뚜렷한 국제법위반
변협서지적한 교포북송의비법성
주권무시한행동
인도주의미명하에인권유린
이십오일 대한변호사협회에서는 재일교포를 괴뢰칙하로 강제송환하려는 일본정부를 규탄하는 다음과같은 성명서를 발표하고 국제법상위반임은물론인도상 견지에서도 있을수없는 비인도적처사라고 맹렬히 비난하였다
 일,『일본정부는 국제법상인정된 재외국민에미치는 대한민국의 주권을무시하고있다』
한국국민의 자유로운 의사와 국제연합의 지원하에 일구사팔년팔월십오일수립된 대한민국 정부는한반도에있어서의 유일한합법정부로서 국제적으로승인되고 일본자신도 그후 국제연합의 일원으로서 그정신과의무를 충실히 준수하여야할 처지에있는것이다
이와동시에 일본국내에있는 한국인은 대한민국의재외국민으로서 그본국정부의 주권하에 있는것이며 대한민국정부는 최종적으로 재외국민의 권익과 국가고유의 권리로서이에대한 외교보호권을행사한다
그러므로 일본국내에있는한국국민의 권익에 영향이 미칠 일본정부의 시책이 한국정부의 의사에배치되는 일방적인 결정인때에는 이것은 곧전국민의 법적지위를 몰각하고 그본국인 대한민국정부의 재외국민에 미치는주권을 침해하는 국제법위반행위이다
 이,『일본정부는 한국민의처우를 문명국가의기준에따라서 행하여야하고그부당한 처우에대한 책임을져야한다』
국제법상 여하한국가든지자국내에 머무르고 있는외국인에대하여 신체 재산 명예등 기본인권과 자유를 보장하여주어야하고특히 사법상의 권리에 관하여는 자국민이 향유하고있는권리와 동등한권리를 인정하여야할뿐아니라외국인의 보호에관하여는일반적으로 문명국이취하고있는 기준의주의를 다하여야하며 이의무에 위배할때에는 외국인개인에대하여 또는 그본국에대하여 배상책임을 져야할것이다
그렇다면 일구사오년이전에 연합국에대한 전쟁을수행하기위하여 약이백만에달하는한국인을 강제로일본 기타지역에 동원하였다가 수다한생명을 희생시키고 그일부가 아직일본국내에남아있는데 이사람들은 취업 취학 기타에 많은차별대우를받고있을뿐아니라 그중일부는합법적인재판도 받음이없이 오늘에이르기까지 부녀자를포함하여 집단수용소에 무조건 억류당하고있는 사실에대하여 일본정부는 마땅히 책임을져야할것이다
이러한 불법처사에 대한책임을져야할 일본정부가일방적으로 피해자인 한국인을 오늘날 여하한명목으로든지 국외로추방하려는조치는 자신의 의무리행을회피하려는 무책임한불법행위로서 도저히 이를 용인할수 없는것이다
 삼,『일본정부는 한일양국간에 이미합의된바있는 국제협약을 스스로폐기하고있다』
제이차대전이후 신헌법을제정하여 스스로 전쟁을포기하고 전세계에 정의와질서를 기조로하는 영원한 평화의실현과 기본적인권을 존중하고 민주주의에 기하여 국정을운영한다고 선언한 일본의새로운 정부를 한국민은신뢰하여왔다
한국민은 민주우방인 신생일본과 친선을 도모하고 세계평화에 기여하고자 일본군벌이 자행하여은 침략행위에 대한 적년의 원한을 참아가면서관용과 아량으로써 정상적인 국교를 열기위하여한일회담의 성공을 바라왔고 또한 동회담중 합의사항으로서 일본에있는한국인에대한 문제가 의제에 채택되고있는것을알고았다
그럼에도 불구하고 이제일본정부는 지난 일월이십륙일에 재개하기로 합의한 회담을 연기하여놓고 전기의제에 포함된 사항에 대하여 일언의 토의도 행함이없이 우와여히 일방적으로 한국정부의사에 반하는 결정을 하였으니 이것은 일본정부가 스스로 한일회담을결렬시키기 위하여 국제협약을 폐기하는 행위라고아니할수없는것이다
 사,『일본정부는 인도주의라는 미명하에 스스로 비인도적행위를 감행하며 세계인권선언에 위배하고있다』
그들은 변명하여 가로되재일교포의 북송이 결코정치적조치가 아니고 인도주의적이며 강제가 아니라 자원에 의한것이요거주지선택의 자유를 막을수 없으므로 일본정부는 피동적으로 움직일뿐이라는등의 언사를 농하고있다
그러나 인도주의의 본질이 인간의 존엄성을 확보하려는데 있다고 할것같으면 공산세계와 자유세계중 어느쪽이 인간의 존엄성을 중요시하는가는 일본정부자신이 잘알고있을것이다
오늘날 국제사회에서는홍아리 동독 중공 북한소련등 철의장막에서 탈출되어온 자유민은 보호하는것이 인도주의적처사로서 인정될뿐이고 이와반대로 이십세기 문명국가가 불법으로 인정하고있는 노예매매 노예제도 강제노동등을 통치의 기본원리로하고 있는 인민공사적 조직속에 자유민을집단적으로 이송하여 그들로하여금 영원한 속박에서 신음하게 하는것은인도상 용인될수없는 처사인것이다
인권선언에서 보장하는 거주권선택의 자유는 인간의 자유를 유린하는 노예제도와 강제노동을 근절하기 위함에 있는 것이고 결코 개인으로 하여금 무정부상태에 놓으려는 것이아나다
그렇다면 한국민에게 이러한 권리를 보장하고있는 최종적 책임은 그본국인 대한민국정부에 있는것이고 한국정부기관이아닌 여하한 자도 일방적으로 한국인에대한 거취는 결정지을수 없는것이다
만약 일본의 주장과같이제삼국이 일방적으로 타국민의 거임지선택문제를처리할수 있다면 일본정부는 국제적십자사나 또는제삼국이 일본국민인 공산주의자들을 분류하여 그들을 소련이나 중공에게송치하여도 이를 용인할것인가 반문하고싶다 뿐만아니라 전후자유국가는모든억류자들을 그본국정부에 송환인도하고있음에반하여 아직도 공산권내에는 수많은 자유인이 그의사에 반하여 억류되어있는 사실을 아울러 상도할때 인권선언에 보장하려고하는 언론과 신앙의 자유및 공포와 결핍으로부터의 자유가 보장되어있지 아니하여 강제노동이 자행되고 거주권선택의 자유가 전연인정되지 아니한 더구나 국제적으로 응징을 벋고있는 반란단체가 강점하고있는 북한지역에 대한민국의 자유민을 이송하려는것은 또한 인권선언의정신에 배치되는 비인도적행위이다
 오,『일본정부는 국제연합및대한민국의 반란단체를 이롭게 함으로써 국제법규상에 부하된 의무를 위배하고있다』
일구오〇년륙월 한국동란을 계기로 하여 소련및중공의 사주와 지원을받고있는 북한집단은 이미국제연합과 대한민국에대하여 병존할수없는 불법단체인 동시에 일본자신도 이들를 정권으로서 승인한바없다
일본정부는 국제연합회원국정부로서 국제연합과함께 세계평화와 사전의유지를 위하여 노력해야할 처지에 있음에도불구하고 이제 대한민국국민을 우반란단체에 인도함으로써 그들의 전투력을증강시키는것은 일본이지켜야할 국제연합헌장 상항평화조약 한국휴전협정의 제의무를 위배하고있을뿐아니라 나아가서는국제평화와 안전을 파괴하는 불법단체를 적극지원하는것으로 전쟁을 포기한다고 선언한바있는 일본국자신의 중립적의무에도배치되는것이다
실로 일본정부의 금차의조치는 이를국제법상으로보든지 인도상으로보든지 또는 국제신의상으로보든지도저히 용인할수없는 불법처사인것이니 차제에 일본정부는 이그릇된 시도를자진철회하기를 바라며 또한 세계의 정당한여론은결코 여사한 일본정부의만행을 허용하지않을것을확신하면서 대한변호사협회는 법과 정의의 이름으로써 그뜻하는바를 널리내외에 선포하는바이다
",1959-02-27,1959,조선일보,0,6
775,평화선반대주장,"평화선반대주장 일대표어부문제를제기 일본적십자사대표 정상송태랑씨는 이십팔일 평화선내에서 선박을 나포당한 오백십삼명의 일본어부들이 대한민국에 억류되어 있는데대하여""제네바""에있는국제적십자위원회에 정식으로 항의를 제기하였다   정상씨는 국적에 대하여 이들일본어부의 석방및송환을 확보하는데 개입하여 줄것을 호소하였다 동일본대표는 국적에대한 그의요청을 뒷받침하기 위하여 다음과같은법적주장을 열거하였다 (1)영해는 일국가가배타적인 주권을 행사하는 해상일부분이다 (2)대한민국은 평화선내에서 일방적인 주권을행사하고있다 (3)결과적으로 평화선은 대한민국영해의 확장으로 간주되지않으면안된다 (4)그러나 곳에따라서는 남한해안에서 육십리또는 심지어 백리까지뻗혀있는 평화선에 관한한 이영해확장은 어떠한합법적주장으로도 정당화될수없다 (5)평화선이영해한계가 아니라면 대한민국은동수역에 대한 배타적인주권을 행사할수없다   정상씨는 이어 그가제기한 전기문제의 인도주의적 국면을밝혀 역설하였다 ",1959-03-01,1959,경향신문,0,3
776,영일을사건론고요지❶,영일을사건논고요지❶「영일을구 도둑개표사건」의 담당한옥신부장검사는칠일 결심공판에서 다음과같은요지의 논고를하였다본건의 범죄사실을결산하는결심에있어서 기범죄의 구체적인양상을논급함에 앞서서 기전제가되는 범죄세계에서보는계보를 먼저살펴보아야될것이다 먼저동사건의범죄위치를 일반적인경우와 특수적인경우를 유별할수있는데 기관념을먼저 파악함으로만이 본영일사건의생리를용역하게 파악할수있는것이라고믿는다선거의일반적인의의는두말할필요도없이 국민주권의취지에종하야 국민의대표자를 선출하고국정의근본을 결정하는최고의의사표명이므로선거자유와 득표결과가공정을기함으로써만이 민주정치의발전을 바라볼수가 있을것이며 이러한공명선거를 파괴하고나라의법을 무시하야국민의양심을짓밟고 선거의부정을 도모하는행동은 나라의대본을 파괴하는것으로써 특히어떤개인의사리와 이익을위해서 당선을자기들 마음대로 만든다는것은국민의주권을 제마음대로짓밟는결과가 될것이며이것은국민을 적대시하고 국가의발전을 파괴하는 소위라고 볼것이며 국가와향토를 걱정하는 사람이면 누구든지 이러한범죄를 근멸하는데 이의가없을것이다 그러나우리의 현실은날이가고 해가바귈수록 금력 권력 폭력이란무하야 선거숙정의소리가높고 선거법의이념은 국민의가슴에그린그림과같은감이 불소한것이다그리고 선거사범의범죄양상도 지능적으로 고도화하야 정말 암까마귀인지 숫까마귀인지분간못할정도로 발달되어가고있다 인류의과거역사도 그랫고 우리겨레도 민주정신의 수호를위해서 왜정의탄압도두려워하지않고 공산당과싸워서 거룩한피를 흘린것이아니였는가 공산당들이 민주정치의 이름을팔아서 이러한 선거에 있어서까지도 투표함을흑백으로구별설치하여서 그선거의자유를박탈하고있는것처름 이러한선거부정은결국 지구상의자유를 말 하려는 의도이므로 우리는이러한 인류의자유와권익을해하는 벌비참한범죄는 악몽처름흘러버리는것이아니라 지구가묘지에 행하고 우리들의 부르짖음이 영원한조사가 되고 세계가멸망하여도 이러한 부정과 투쟁해서 정의를실현시킬 의무가있는것이다특히 법을공문으로알고 주권의사의집약적표현인투표결과를 일신상의출세나 사욕에빙자해서 훔쳐나가는 해형의범죄는 우리국기를사상루각으로 만드려는망욕이며 이것은민족의적으로서 자유진영의공동상속적인 정의인도와 정사의본능적감각에서 검토하여야할것이며 이러한 주권을짓밟는사안은세계사의법정에서 주권적인국민이 재판관이되어서 심판을받아야될것으로본다일、그리고 선거사범의수사에는 두가지목적이 있는것으로 하나는선거부정이있다면 이것을 철저히규명해서 범죄를적발하고 그위험성의척도에따라서 엄벌을하여 범죄가 또다시나지않도록 하는목적이있고 그하나는 이것은국가형벌권의 운영에앞서그부정정도에따라 당선무효가되는 경우가 있기때문에 일반범죄보다도 당사자간의 이해관계가 상반될뿐만아니라그선거결과 취득된자격에까지 영향을 미치는인간성에관련된 범죄로서 형벌에의한 사회보호와동시 기성된 선거결과에 영향을가져오는것이므로 부정이없는경우를 생각한다면 아무리 수사가 공정했다하드라도 그미치는 영향은 중대할것이고 차칫하면 정쟁의 도화선 이될뿐만아니라 수사로인한 그손해는 크다할것이므로 이러한 이율배반적인성격을 구유한 것이 선거사범이므로 관여한개표종사원이나 참관인 관람인들도 용역하게 입을 열지아니한다는 특징이 구유되어있는점도 간취하여야될것이다선거사범에있어서는법은정치의 괴뢰에 불과하다는 관념이당공판정에있는 피고인은 물론이요선거를하여온 사람이라면 누구든지그러한 지배적인관념을 가지는것으로 승리하면관군이요참패하면 적군이된다는속언도 있거니와 흑도백이되고 부정도 정이된다는 법에대한정치의우위를인정하는 기풍이특히선거에있어서는 지배적인것이다 만일법이정치에대한 충견이고그러한운명을 감수한다면법에대한 자을의미하는것밖에되지않은며 법은임자없는그림자라는허명으로서 장식될것이고결국정치에귀화하는 결과밖에 되지않을것이다물론이러한문제는 법철학이추구하는 영원한문제이기도하다 법을만들고 법을지지하고 법을파괴하게하는 정치의힘도 무법무궤도한 힘이아닌것이다그런의미에서 본다면인간공동생활의 최후의결정자가 정치가아니라는것을 알수있고 정치의근저에는법이있다는것을 알어야할것이다 그러나 실천적인정치의세계에서는 정당정치가상호의주장으로 정당함을범죄에이르기까지 과시하고 자당의승리를 필사적으로 노력하고있다그러나 나는이러한 대립된 각종의힘이 상호반발되고있으나 보이지않는 한쪽에서는 이것이균형과안정을 가져오는것이고 민주주의의세계관을 기반으로한다면국민의총의를 실현하는데 궁극적인 목표가있고 고도의 수준에서 인간평등의 복지를실현하여야되기때문에 같은목적내의행동을 크게걱정할필요가없다그러나 그렇다고하여이러한목적에 배반되는범죄에까지 정치의힘으로 비호못할것이며 그렇게한다면 정의가폭발되어 법과대결하는수밖에없으며 본건도 이러한 주권을 좀먹는것을없애는데 주력이있다는것을 강조하는바로서범죄가있다는 국민의소리를 마이동풍격으로 흘릴수도없으며 주권자의자유와권리를 해하는선거사범은 국민의부단한노력으로 근멸케할 책무가있는것으로 우리는공사가 대의를살리고사사가 정실을 배제하고국리민복의 발전을위하야 피끓는결의로서 본건범죄의 결산을하여야될것으로믿는다,1959-03-08,1959,동아일보,0,7
777,한국의언론 은 자유의투사,"한국의언론은자유의투사
세계 신문인 대회에서
홍종인
이미잘알려진바와같이 지난삼월이일부터동사일까지 미국「미조리」대학교에서세계최초의 신문대학인 동대학교신문대학창립오십주년을 기념하는 세계신문인대회(PCW)가 개최되었었다 자유세계각국을 대표하는 다수의 언론인들이 참석한 동회의석상에서 한국대표인본사주필 홍종인씨가 제이일째인 삼월삼일『왜 한국의신문은 국제신문편집인회의(IPI)의 회원자격이 거부되어야만 하는가?』라는 제목으로 연설을하였다는것도 이미 외신으로 보도된바와같다 다음은 항공우편으로 어제 본사에도착한 홍주필의 동연설전문이다의장선생님 그리고 신사숙녀여러분 국제신문기구(I0P)및 동조직체의강화문제에 관하여 본인은 국제신문편집인 회의(IPI)가 한국및 그외의 수개국가신문인들에게회원자격을 거부해온 사실에 여러분의 주의를 환기시키고자합니다 이러한행위에대한 이유로서 국제신문편집인회의측은 대한민국은 언론의 자유가없는 나라라고 주장하고있읍니다
일본동경에서 개최되었던일구오륙년대회에서 한국의회원자격이토의되었었으나각하되고말았읍니다그런데『언론의자유가 없는나라』란 무엇을 의미하는것일가요?그것은 공산국가들 즉소련과 그위성국가들을 가리키는말임이 분명합니다 여러분도 잘아시는바와같이 소련헌법은 그언론조항에서 정부는 건물장비 신문지따위의 모든시설을 제공해야한다고 규정하고있읍니다 험론기관의 주요직책은 마치정부의관리가 임명되듯이 공산당의고위간부들에의하여 점유되고있읍니다
더욱 신문보도와 논설들은항상인민을 기만하여 일인독재의노예로만들도록기도된 선전으로 충만해있읍니다 또이일인독재를위하여 오로지 그것만을위하여 그들의정부는 세계를파괴하고 정복할것을 목표로삼고있읍니다 자유세계는 오늘날분열되고 전쟁으로 황폐한한국을 어떻게부고있읍니끼?
대한민국은공산침략에 대항하는 최전선입니다 이것은 삼년간이나 계속된한국동란에서수십만의 한국청년들과자유세계의십륙개국청년들이민주주의의자유를 수호하기위하여 그들의 목숨을바쳤을때 특히 뚜렷해졌읍니다 만약 공산주의에대항하여 싸와온 한국의신문이 세계의 자유언론의 일원으로 간주되지않는다면 누가 그국제조직의 일원이 될수있겠읍니까?
신사숙녀여러분 이제 제가자유로운 언론을 설명하기위하여 여러분께 간략한 한국의 최근사를 말씀드리게 된것을 영광으로생각합니다 여러분도 상기하실것 입니다마는 일팔구사 구오년의 청일전쟁이 있은후 식민주의적 침략이 점성하여 한국의주권이 누란의위기에 처하였을때 국의자유와 독립을 위하여 싸왔고 또인민을 계몽시킨 유일한조직체는 신문이었읍니다그후 이래 한국의애국자와지식인들은 신문과 잡지와교육을통하여 자유의쟁취에 그들의생애를 바쳤던것입니다 뿐만아니라 일구〇사 〇오년의 노일전쟁후 우리의주권이 일본에의하여 박탈되었을때에도 오직신문만이 인민의의사를 대변하여 자유와독립을위해 싸왔읍니다
제일차대전후한국의인민은세계에 팽배하는 민주적사회적 개혁에서 커다란랄극을 받았읍니다 특히「우드로우·윌슨」씨의 십사개조항내에 있는『민족자결』의원칙에 고무되어 일구일구년삼월일일에는 전국적으로 대대적인 독립운동이 일어났던 것입니다한국의신문은 일제의압정밑에서도 우리의 독립운동에 현현된바와같은 인민의 자유를위하여 투쟁하였고 인민의의사를 대변하기로 결의하였던 것입니다
독립운동시대에는 신문이빈번히 정간되었고 편집인 발행인 기자들은 수없이 투옥되었으며 마침내는 모든신문이 대평양전쟁직전에일본관헌에의하여 영구히폐간되었던 것입니다
신사 숙녀여러분!여러분은 이러한역사적사실을어떻게 생각하십니까?한국은 그주권이박탈되었다가 다시광복될때까지의반세기에 걸쳐 언론의자유를위하여싸운자랑스러운역사를 간직하고있읍니다
참으로 한국의언론은 정치적으로나 사회적으로나또문화적으로 현저한발전을 촉진시킨것입니다 우리는 언론의 자유가 무엇인지를고통과 쓰라린경험을통하여 배웠읍니다 특히 국토의재통일과 평화및 자유를위하여 싸우고있는 오늘날 그느낌은 한층더 간절한바가있읍니다언론의자유는 비단 공산침략에대한 방패일뿐만 아니라또한 국내에있어서의정치적 사회적 자유의수호자이기도합니다 한국의언론은 지금그러한 목적을위하여노력하고 있읍니다본인은 여기서 어떠한권력도「뉴스」보도나론설신문발행에 간섭하거나 제한을가하지않고있음을 지적하여야겠읍니다 그러나한국에는 아직도많은 곤란이 있읍니다 한국은 지금미국의혁명 불란서의혁명 그리고 영국의 산업혁명에 비견할 과업을수행하기위하여 또한 복지국가의 책무를 이행하기위하여 절박한 시간적제약하에서 위대한 개혁을겪고있는중입니다 끝으로 나는여러분이 한국의언론을 자유언론의 한가족으로부터고아처럼 방기하지않으시기를 진심으로 기원합니다 감사합니다
",1959-03-13,1959,조선일보,0,3
778,교포문제는한국주권하에처리 공산흉계 인식확신,"교포문제는한국주권하에처리 공산흉계인식확신 금용식공사,「국적」성명에논평  ""제네바""에서 국제적십자사와 협의하고있는 한국수석대표금용식주불공사는 십삼일 재일한국인 북한송치에관한 국제적십자위원회성명은 일본의 송치계획이""공산주의자들의 협조를얻은 정치적공작""이라는것을시사하고 있다고 말하였다   금공사는 다음과 같이말하였다   ""나는 국제적십자 위원회가 언제 재일한국인들이 북한송치에 관하여「자유」의사를표명할수없다는것을 인식하고 있는것으로믿는다 나는 또한 일본의목적은 정치적인 문제에있는것으로 생각한다   재일 한국인 북한송치에대한 국제 적십자위원회의 입장에관한 성명은일본이 공산주의자들의협조를얻은 정치공작에서 될수있는대로 많은한국인들을 일본으로부터추방하려하고있다는것을명백히 시사하고 있다   집단적 추방은 국제적십자위원회의 원칙에 배치된다""   금공사는 국제적십자위원회는 국가주권,국적및국제법에 관한 문제에는 관계하지 않는다는동위원회성명에 대한 논평에서""우리는 언제나재일한국인송치문제는관계국인 한·일양국간에해결되어야할 문제라고확신하여왔다""라고 말하였다   금용식주불대한민국공사는 십삼일 자기는국제적십자위원회의 성명을 통하여 만인이일본측요구가 정치적 이라는것을 인식하게될 것으로확신한다고언명하였다   금공사는 또한 국제적십자위원회는 한국대표단과의 오차에걸친회담끝에 송환문제가 정치적문제라는것을 확신하게되었을줄믿는다고 피력하였다 그는 부산에억류중인 일본인어부의 석방문제에관해서는 아직 동위원회와토의하지않았다고 말하였다   금공사는 이어""모든개인은 만약그가 자발적인 의사표시만한다면 그의조국내의 원하는거주지로 돌아갈수있다""고한 국적위원회성명내의일문구에언급하여 그것은 개인의 거주지선택에관한것이지 집단송환의경우에 관한것이아니라고 말하였다   ""더우기 재일한국인의대부분은 남한출신이다""라고 금공사는 부언하였다 ",1959-03-14,1959,경향신문,1,2
